16 22106 83718
8 127 -245.72 194.65
0 128 125.09 -34.99
1 128 269.27 -42.01
3 128 198.85 -280.54
4 128 -314.53 -513.7
6 128 121.58 23.28
7 128 47.56 101.15
8 128 272.13 -27.62
10 128 55.11 113.38
12 128 137.53 72.63
13 128 490.39 -239.84
15 128 138.84 106.71
0 129 165.94 15.34
1 129 326.22 -4.46997
2 129 313.21 81.78
3 129 211.12 -228.28
6 129 144.95 90.39
7 129 78.53 157.03
10 129 97.39 176.81
12 129 167.33 139.71
13 129 518.18 -193.72
15 129 188.49 181.29
0 130 486.74 369.69
1 130 842.18 251.35
3 130 132.85 -74.6
7 130 277.23 509.5
8 130 291.51 186.41
9 130 89.14 302.82
11 130 599.62 -359.27
0 131 307.72 544.27
1 131 724.48 478.56
2 131 -24.83 310.5
3 131 -168.43 -22.24
5 131 709.61 -92.09
8 131 60.31 246.33
9 131 -174.49 346.05
11 131 421.42 -210.93
12 131 8.39002 600.37
13 131 431.44 225.61
14 131 609.3 -176.85
0 132 143.4 80.89
1 132 325.92 66.84
3 132 156.79 -182.45
4 132 -234.86 -524.85
6 132 90.5 151.75
7 132 43.49 216.6
8 132 246.42 62.24
10 132 64.78 250.06
12 132 116.88 202.55
13 132 485.52 -141.56
15 132 149.61 267.4
0 133 186.61 580.54
1 133 598.05 546.66
5 133 588.21 -61.21
6 133 -289.88 661.41
11 133 308.65 -187.54
13 133 335.21 248.58
0 134 54.4 577.88
1 134 454.59 576.08
2 134 -248.07 347.13
3 134 -379.11 13.95
4 134 56.8 -399.29
5 134 459.73 -67.46
6 134 -433.16 632.59
8 134 -124.75 268.01
9 134 -366.27 368.7
11 134 191.72 -195.68
12 134 -259.65 606.87
13 134 231.55 238.32
14 134 364.68 -154.62
0 135 494.85 421.92
1 135 867.95 305.64
7 135 278.3 561.86
8 135 288.83 229.98
9 135 84.49 348.87
12 135 285.28 548.47
0 136 168.26 52.14
1 136 340.36 31.21
2 136 298.72 112.73
3 136 195.36 -198.56
7 136 73.39 193.23
10 136 96.02 219.62
12 136 155 179.61
13 136 513.17 -163.01
0 137 522.25 357.33
1 137 876.21 228.95
2 137 316.83 254.27
3 137 175.8 -70.9
6 137 226.04 495.08
7 137 314.81 503.63
9 137 126.85 306.31
10 137 484.51 619.86
12 137 332.86 488.54
0 138 -9.96002 -11.44
1 138 149.32 20.48
2 138 135.08 3.34998
3 138 47.66 -307.18
4 138 -279.31 -403.44
6 138 -46.4 -1.31
7 138 -94.53 99.13
8 138 140.22 -44.21
10 138 -104.06 127.51
12 138 -33.32 53.66
13 138 362.95 -233.28
0 139 582.65 121.16
1 139 849.28 -37.04
2 139 488.44 91.66
3 139 352.86 -221.05
6 139 401.2 263.74
7 139 417.51 293.2
8 139 460.14 47.58
9 139 279.56 175.34
10 139 573.18 344.27
12 139 487.05 273.26
15 139 768.57 385.23
0 140 371.04 512
1 140 787.84 427.77
2 140 32.57 277.73
5 140 775.48 -126.32
6 140 -83.91 611.71
8 140 108.63 218.61
9 140 -125.03 316.4
11 140 483.43 -235.78
12 140 78.19 572.5
14 140 674.74 -205.67
0 141 -50.9 451.31
1 141 309.49 473.45
2 141 -325.62 211.89
3 141 -454.55 -118.87
0 142 -41.16 120.67
1 142 166.85 155.39
2 142 19.52 96.78
3 142 -71.48 -221.12
4 142 -189.29 -375.68
5 142 551.68 -538.16
6 142 -162.11 127.9
7 142 -155.78 219.68
8 142 52.9 38.54
9 142 -98.51 165.24
10 142 -154.22 276.85
12 142 -128.7 182.22
13 142 305.1 -127.95
15 142 -104.61 295.71
0 143 212.69 496.55
1 143 603.78 451.96
2 143 -99.1 258.46
3 143 -238.11 -74.35
5 143 615.62 -151.11
6 143 -245.18 558.16
8 143 -1.65997 200.02
9 143 -235.48 295.01
12 143 -78.73 534.08
0 144 198.64 575.7
1 144 610.63 538.93
3 144 -258.54 10.11
4 144 47.99 -491.66
5 144 600.27 -65.33
6 144 -275.9 657.93
8 144 -19.5 268.74
9 144 -256.93 370.03
11 144 319.96 -190.82
14 144 502.11 -150.24
0 145 -2.11999 -22.44
1 145 153.1 7.52002
4 145 -286.63 -409.55
6 145 -31.98 -9.65002
7 145 -84.04 90.55
8 145 151.98 -48.75
12 145 -20.02 45.92
15 145 -34.54 107.3
0 146 32.35 0.469971
1 146 191.36 20.11
2 146 183.48 33.94
3 146 92.54 -276.16
4 146 -275.72 -438.53
6 146 3.82001 30.18
7 146 -52.16 119.53
8 146 179.89 -19.33
13 146 402.71 -218.22
15 146 8.53003 142.14
0 147 86.4 -33.59
1 147 231.99 -28.96
3 147 162.58 -289.32
4 147 -307.07 -481.75
6 147 78.18 14.86
7 147 8.78998 95.92
9 147 104.87 109.77
10 147 9.31 114.03
12 147 91.85 66.13
13 147 456.07 -242.1
15 147 85.95 103.5
0 148 43.4 13.8
1 148 205.91 30.05
2 148 190.36 51.01
6 148 11.49 48.86
7 148 -43.51 134.62
12 148 26.73 102.87
15 148 21.48 161.56
0 149 211.45 523.07
1 149 609.99 480.17
2 149 -104.25 287.53
6 149 -253.27 593.53
8 149 -5.98999 223.39
9 149 -241.07 320.17
11 149 335.92 -235.01
12 149 -85.92 564.45
13 149 356.31 202.17
14 149 517.28 -203.03
0 150 41.8 490.69
1 150 418.46 488.95
7 150 -185.03 562.65
12 150 -257.67 504.09
0 151 323.65 562.11
1 151 747.95 493.76
5 151 724.23 -75.63
6 151 -142.77 664.47
8 151 69.46 259.34
9 151 -165.53 360.78
13 151 443.22 242.54
0 152 129.48 523.79
1 152 520.75 501.57
5 152 533.55 -121.44
6 152 -340.11 578.63
8 152 -64.29 223.29
13 152 292.35 197.88
14 152 438.79 -205.85
0 153 256.58 571.04
1 153 674.36 519.39
2 153 -71.51 338.54
5 153 656.98 -69.34
6 153 -214.61 661.51
8 153 21.66 264.64
9 153 -214.78 366.08
11 153 372.16 -192.08
12 153 -48.53 623.67
13 153 389.94 245.06
0 154 308.83 553.4
1 154 728.18 487.89
2 154 -25.17 320.7
3 154 -168.33 -13.16
5 154 709.52 -85.52
6 154 -156.72 650.09
8 154 59.52 251.09
9 154 -175.27 352.18
11 154 421.39 -203.76
12 154 7.63 610.74
13 154 431.85 233.95
14 154 609.53 -166.87
0 155 200.72 20.82
1 155 363.48 -9.91998
7 155 110.5 167.27
10 155 136.84 186.01
12 155 201.89 152.09
15 155 235.33 193.15
0 156 154.42 12.51
1 156 313.08 -3.92999
2 156 303.98 77.35
3 156 203.54 -232.02
4 156 -284.15 -538.01
6 156 134.49 84.04
7 156 67.76 152.42
9 156 142.16 160.29
10 156 83.68 171.5
13 156 509.11 -197.34
15 156 172.57 175.35
0 157 302.33 543.27
1 157 718.42 479.15
3 157 -172.01 -21.53
4 157 21.97 -560.12
5 157 703.65 -96.45
6 157 -161.32 636.45
9 157 -178.31 342.21
11 157 416.78 -212.79
12 157 3.08002 597.9
13 157 427.58 225.91
0 158 397.12 572.76
1 158 838.44 488.12
5 158 798.12 -61.2
6 158 -69.82 692.09
9 158 -116.6 372.77
11 158 499.34 -181.04
0 159 43.24 5.56
1 159 202.82 21.88
2 159 193.73 43.12
3 159 101.66 -266.98
6 159 14.95 39.74
7 159 -41.94 126.65
8 159 188.82 -12.17
10 159 -43.97 151.63
12 159 28.99 93.21
13 159 411.98 -212.81
0 160 136.07 20.83
1 160 297.56 9.58002
2 160 283.44 81.82
3 160 184.16 -228.25
4 160 -275.05 -522.09
6 160 111.94 87.96
7 160 48.56 157.58
8 160 264.11 19.95
10 160 61.85 179.26
12 160 132.17 138.63
13 160 491.89 -191.61
15 160 146.59 184.22
0 161 427.17 579.77
1 161 876.91 488.53
2 161 68.47 349.72
3 161 -80.07 14.46
6 161 -40.35 705.99
8 161 137.64 276.26
9 161 -96.79 379.89
11 161 525.69 -173.81
13 161 524.83 264.41
14 161 722.54 -133.01
0 162 488.69 377.76
1 162 846.67 259.26
2 162 273.07 259.27
7 162 278.24 517.42
12 162 288.03 498.28
13 162 646.06 109.59
0 163 238.21 483.86
1 163 628.95 431.82
4 163 -10.86 -512.16
5 163 641.42 -160.99
6 163 -216.56 549.92
7 163 4.14002 575.78
9 163 -215.32 283.94
11 163 364.74 -268.03
12 163 -50.64 523.03
14 163 545.62 -242.13
0 164 261.87 479.66
1 164 653.45 421.19
4 164 -14.88 -527.89
5 164 664.9 -164.78
6 164 -191.52 548.91
7 164 26.15 573.56
8 164 34.55 186.94
9 164 -197.96 280.69
11 164 386.34 -270.69
12 164 -26.29 520.98
14 164 569.28 -245.63
0 165 24.4 -33.65
1 165 173.53 -10.89
2 165 186.57 -3.86999
3 165 97.59 -312.35
6 165 6.09998 -11.7
8 165 181.8 -51.18
9 165 48.21 88.95
10 165 -61.04 104.15
12 165 17.95 40.6
13 165 399 -248.7
15 165 2.97998 94.41
0 166 305.35 560
1 166 726.44 495.92
3 166 -171.71 -6.83002
5 166 706.02 -78.21
6 166 -161.51 658.46
9 166 -178.55 358.06
11 166 417.84 -198.43
14 166 605.78 -159.77
0 167 352.28 565.91
1 167 782.63 491
2 167 9.57001 335.35
3 167 -135.54 0.219971
5 167 753.28 -70.44
6 167 -113.82 674.87
8 167 88.88 263.38
9 167 -146.16 365.1
11 167 459.21 -190.45
13 167 465.92 247.72
14 167 651.04 -151.29
0 168 43.4 13.8
1 168 205.91 30.05
9 168 49.22 134.84
12 168 26.73 102.87
0 169 506.52 332.14
1 169 850.86 205.85
2 169 304.61 222.89
3 169 164.38 -101.85
7 169 302.43 476.21
9 169 117.79 279.34
10 169 466.87 588.03
13 169 668.05 73.74
0 170 -100.54 495.98
1 170 271.86 530.15
7 170 -325.1 553.48
8 170 -237.41 192.64
11 170 58.08 -269.64
0 171 91.5 507.58
1 171 475.64 494.23
2 171 -208.3 270.65
3 171 -342.57 -63.31
4 171 13.35 -417.02
5 171 494.71 -139.77
6 171 -379 550.16
11 171 228.81 -253.55
12 171 -207.89 530.34
14 171 401.54 -224.29
0 172 141.31 -50.45
1 172 280.31 -61.86
2 172 316.54 13.31
3 172 219.28 -292.54
4 172 -328.38 -525.72
6 172 144.62 10.69
7 172 66.08 88.5
8 172 289.94 -38.24
10 172 75.76 97.17
12 172 161.75 59.02
13 172 505.97 -251.96
15 172 163.8 87.96
0 173 -109.67 542.52
1 173 273.85 579.22
2 173 -396.9 309.1
5 173 299.71 -106.32
12 173 -431.28 544.3
0 174 56.53 568.39
1 174 454.31 566.05
3 174 -376.75 3.41998
5 174 461.34 -77.01
6 174 -429.11 622.27
8 174 -122.47 260.38
9 174 -363.22 359.37
11 174 194 -203.07
12 174 -255.92 596.71
13 174 233.39 230.47
14 174 366.89 -164.31
0 175 -84.62 473.47
1 175 282.77 503.6
4 175 5.10998 -307.34
5 175 320.46 -178.54
6 175 -570.17 468.95
8 175 -223.46 171.63
12 175 -392.17 465.38
0 176 -100.24 503.59
1 176 274.26 537.86
2 176 -385.52 264.61
3 176 -513.7 -66.44
5 176 306.71 -146
7 176 -325.97 561.88
12 176 -414.14 499.88
0 177 559.01 163.67
1 177 837.91 15.07
2 177 450.6 123.6
6 177 360.59 303.01
7 177 388.31 329.95
8 177 429.53 74.65
9 177 247 200.81
10 177 541.84 391.75
12 177 448.19 312.03
15 177 730.76 441.21
0 178 495.46 363.97
1 178 849.47 243.14
2 178 284.48 250.28
3 178 143.97 -76.14
7 178 286.92 505.54
9 178 98.9 301.5
11 178 608.06 -364.26
12 178 299.52 486.65
0 179 27.07 98.22
1 179 219.56 116.45
3 179 30.39 -200.91
4 179 -209.6 -431.37
5 179 650.56 -558.9
6 179 -52.65 132.36
8 179 136.72 50.1
10 179 -72.58 258.29
12 179 -28.34 186.58
13 179 378.79 -137.34
15 179 -10.64 274.73
0 180 21.7 468.15
1 180 391.97 470.51
2 180 -268.18 224.09
3 180 -400.73 -106.94
4 180 -3.90997 -370.63
5 180 425.41 -181.63
6 180 -448.6 485.68
7 180 -201.86 537.32
8 180 -141.23 170.21
9 180 -377.72 259.57
11 180 167.71 -291.5
12 180 -275.57 475.28
13 180 207.91 144.49
14 180 334.92 -267.62
0 181 89.65 53.64
1 181 263.07 55.54
2 181 221.79 100.85
4 181 -246.37 -484.57
5 181 742.48 -606.88
6 181 47.07 108.12
7 181 -3.69 181.62
8 181 214.19 35.73
10 181 4.81 212.24
13 181 446.21 -168.4
15 181 79.21 222.64
0 182 68.13 -9.08002
1 182 221.99 0.570007
2 182 227.13 37.25
3 182 134.36 -272.36
4 182 -287.49 -467.25
6 182 49.86 32.49
7 182 -13.84 116.83
8 182 216.13 -18.17
10 182 -13.47 137.43
12 182 63.97 84.82
13 182 436.85 -222.97
15 182 58.15 134.18
0 183 -50.55 455.62
1 183 311.31 477.52
2 183 -326.78 216.12
3 183 -455.82 -114.88
5 183 358.51 -196.54
6 183 -518.97 455.42
7 183 -269.05 518.32
8 183 -190.23 161.9
11 183 102.53 -303.55
12 183 -347.35 452.81
13 183 154.98 130.13
14 183 269.69 -282.93
0 184 171.09 529.25
1 184 567.51 496.75
2 184 -139.8 294.01
5 184 573.29 -115
6 184 -296.96 593.18
8 184 -35.59 227.87
9 184 -271.26 325.11
12 184 -128.39 566.02
14 184 478.04 -198.71
0 185 128.2 455.11
1 185 500.98 430.73
2 185 -169.53 210.4
3 185 -306.21 -121.66
4 185 -20.63 -436.52
5 185 530.26 -195.32
7 185 -97.59 535.62
8 185 -60.12 161.38
12 185 -160.51 473.98
13 185 292.33 139.21
14 185 439.15 -277.71
0 186 -60.72 39.35
1 186 121.05 83.22
2 186 40.58 22.18
3 186 -46.34 -291.68
4 186 -239.94 -362.24
6 186 -141.57 31.89
7 186 -159.02 137.8
8 186 66.19 -25.13
9 186 -76.63 104.62
12 186 -119.82 88.01
0 187 19.72 96.96
1 187 212.17 117.15
2 187 117.52 112.21
3 187 23.61 -203.77
4 187 -209.54 -426.17
5 187 642.16 -560.45
6 187 -60.16 128.96
7 187 -85.34 211.04
10 187 -81.46 256.59
12 187 -36.08 183.32
13 187 371.56 -138.84
15 187 -19.91 271.53
0 188 -110.06 442.28
1 188 248.81 478.68
2 188 -390.98 191.05
3 188 -522.51 -138.85
5 188 293.46 -212.16
7 188 -327.87 496.49
11 188 49.62 -316.6
12 188 -414.77 423.44
14 188 206.41 -299.47
0 189 -107.8 509.75
1 189 267.81 545.69
3 189 -520.56 -59.33
5 189 299.72 -140.23
7 189 -334.1 567.11
8 189 -243.81 204.96
0 190 -25.62 476.57
1 190 344.54 491.75
2 190 -313.63 232.37
5 190 378.5 -174.74
6 190 -503.58 485.29
7 190 -248.99 540.86
9 190 -417.18 265.42
12 190 -327.95 476.69
13 190 170.41 148.91
14 190 288.84 -260.8
0 191 -24.26 50.68
1 191 156.15 84.46
2 191 87.09 55.45
3 191 -0.979981 -258.93
7 191 -121.42 157.74
8 191 104.1 0.399994
10 191 -127.06 197.67
12 191 -74.23 118.02
13 191 339.58 -182.27
15 191 -73.93 202.38
0 192 297.99 576.1
1 192 722.69 514.95
2 192 -36.86 345
0 193 81.65 -0.320007
1 193 237.64 5.22998
0 194 -3.08002 481.12
1 194 369.2 490.83
2 194 -292.63 238.33
3 194 -424.24 -93.19
4 194 4.03003 -356.43
5 194 400.83 -169.58
6 194 -479.11 496.14
7 194 -227.31 548.28
9 194 -399.82 271.04
11 194 144.96 -280.37
12 194 -304.11 485.04
14 194 310.68 -255.19
0 195 5.12 83.57
1 195 193.97 107.24
3 195 12.36 -220.83
4 195 -216.27 -413.5
6 195 -73.78 109.93
12 195 -51.16 164.89
15 195 -38.75 251.93
0 196 97.95 567.94
1 196 498.07 555.03
2 196 -208.35 336
3 196 -341.04 2.47998
4 196 48.65 -425.27
5 196 501.38 -77.11
6 196 -383.66 627.96
8 196 -91.76 260.21
9 196 -331.5 359.87
11 196 230.22 -202.34
12 196 -212.09 600.83
13 196 265.26 231.9
14 196 405.68 -163.56
0 197 74.41 -29.73
1 197 221.64 -21.6
2 197 242.29 18.33
3 197 149.55 -289.6
4 197 -303.16 -472.6
7 197 -3.77002 97.54
8 197 227.51 -33.58
9 197 93.45 109.49
10 197 -4.34998 114.38
12 197 77.99 62.91
13 197 445.17 -240.05
15 197 69.32 106.93
0 198 -30.98 506.47
1 198 346.42 523.51
7 198 -258.07 571.56
0 199 588.43 205.11
1 199 882.39 50.47
2 199 473.13 179.82
3 199 334.27 -137.02
6 199 387.02 360.51
7 199 412.32 375.85
8 199 448.74 119.56
9 199 264.48 249.05
10 199 573.62 443.91
12 199 472.78 369.35
15 199 767.6 504.36
0 200 216.22 -11.94
1 200 369.12 -47.21
2 200 366.06 60.7
3 200 261.33 -246.76
7 200 131.12 137.56
12 200 229.13 119.26
13 200 562.79 -214.14
15 200 260.99 150.53
0 201 42.32 59.6
1 201 219.75 74.95
2 201 167.14 91.61
3 201 73.6 -221.74
6 201 -10.59 98.02
7 201 -53.3 179.5
10 201 -51.04 214.94
12 201 8.07001 152.5
15 201 14.55 224.23
0 202 559.22 235.01
1 202 860.94 90.86
3 202 293.89 -123.91
7 202 379.02 399.06
15 202 722.96 542.21
0 203 208.43 54.01
1 203 383.08 20.78
2 203 328.42 116.97
6 203 167.01 141.13
8 203 304.62 50.12
10 203 142.42 225.31
12 203 196.89 188.72
15 203 242.12 239.97
0 204 559.8 157.77
1 204 836.81 8.58002
7 204 390.1 324.45
10 204 543.67 385.04
12 204 451.06 305.95
15 204 732.43 433.17
0 205 58.1 -22.62
1 205 209.35 -9.10998
3 205 130.42 -287.33
4 205 -295.67 -459.41
6 205 43.02 13.7
7 205 -20.93 102.67
8 205 210.97 -32.05
12 205 56.24 66.41
13 205 430.37 -234.3
0 206 114.39 51.24
1 206 286.03 46.2
2 206 249.66 104.71
3 206 150.47 -207.94
4 206 -251.29 -504.83
8 206 236.93 38.84
9 206 94.49 181.09
10 206 32.96 212.25
12 206 97.26 165.12
13 206 468.64 -167.93
0 207 16.99 515.27
1 207 397.96 520.7
2 207 -276.42 277.86
3 207 -407.92 -53.87
4 207 22.45 -371.38
5 207 421.72 -133.12
6 207 -462.6 544.56
9 207 -387.45 306.42
11 207 161.02 -250.55
12 207 -288.85 528.93
13 207 203.33 183.99
14 207 329.81 -219.11
0 208 21.74 433.14
1 208 382.8 435.78
2 208 -265.52 183.03
3 208 -398.86 -147.94
4 208 -25.93 -367.47
5 208 424.14 -220.38
6 208 -442.26 439.17
7 208 -197.33 501.73
8 208 -138.53 137.84
12 208 -269.03 432.94
13 208 207.93 114.11
14 208 334.72 -305.05
0 209 44.55 576.48
1 209 443.56 577
2 209 -256.81 345.94
3 209 -388.75 12.31
4 209 56.53 -393.47
5 209 450.26 -69.14
6 209 -443.48 629.61
8 209 -131.48 267.29
12 209 -269.88 604.27
13 209 223.94 236.8
14 209 355.35 -156.38
0 210 109 43.85
1 210 278.47 40.57
2 210 247.14 96.56
6 210 73.88 103.43
7 210 17.19 175.88
8 210 234.55 32.01
10 210 28.5 203.16
12 210 93.96 155.42
13 210 464.97 -174.63
15 210 107.03 211.97
0 211 57.17 506.23
1 211 438.65 501.83
2 211 -238.87 268.22
3 211 -371.38 -64.81
5 211 461.17 -141.23
7 211 -172.06 580.41
8 211 -117.31 205.63
9 211 -354.34 299.27
12 211 -243.84 524.93
13 211 235.34 178.5
14 211 368.77 -227.07
0 212 -20.1 527.59
1 212 362.9 542.44
2 212 -312.03 291.44
5 212 385.72 -120.8
6 212 -506.56 553.36
12 212 -330.83 538.48
0 213 43.61 531.87
1 213 431.17 531.32
2 213 -254.4 297.61
4 213 30.38 -388.91
5 213 449.01 -112.25
8 213 -129.27 233.3
11 213 184.03 -234.65
12 213 -263.03 554.79
0 214 58.89 1.25
1 214 216.42 13.19
2 214 213.35 44.44
3 214 120.51 -265.61
4 214 -278.99 -460.13
7 214 -24.99 125.41
9 214 67.64 130.2
10 214 -25.15 148.52
13 214 427.03 -215.01
15 214 44.32 146.83
0 215 44.55 576.48
1 215 443.56 577
2 215 -256.81 345.94
4 215 56.53 -393.47
5 215 450.26 -69.14
6 215 -443.48 629.61
8 215 -131.48 267.29
11 215 183.08 -197.11
12 215 -269.88 604.27
13 215 223.94 236.8
14 215 355.35 -156.38
0 216 37.97 -22.08
1 216 189.41 -3.20001
2 216 198.6 13.6
3 216 107.97 -295.38
7 216 -42.65 98.4
8 216 191.84 -37.03
10 216 -47.03 119.35
12 216 32.19 59.7
13 216 410.73 -237.03
15 216 19.22 112.19
0 217 121.35 50.7
1 217 292.44 44.26
2 217 256.47 105.07
3 217 157.05 -207.24
4 217 -252.08 -508.97
6 217 84.85 114.46
8 217 243 39.04
10 217 42.77 212.07
12 217 106.33 166.11
15 217 122.54 223.17
0 218 48.56 545.06
1 218 439.72 543.84
2 218 -250.24 311.54
5 218 453.3 -101.72
6 218 -432.97 589.42
8 218 -126.29 239.01
9 218 -366.39 336.6
12 218 -259.94 568.39
13 218 227.78 210.72
14 218 359.63 -187.66
0 219 303.69 574.52
1 219 728.7 512.15
9 219 -181.18 370.95
0 220 55.87 87.47
1 220 242.11 98.71
2 220 171.48 117.72
3 220 74.66 -196.57
4 220 -219.59 -456.89
6 220 -6.23999 131.89
8 220 173.12 51.49
10 220 -39.71 249.52
12 220 16.48 185.2
13 220 409.69 -143.26
15 220 29.78 264.25
0 221 81.67 97.21
1 221 271.12 100.69
2 221 186 132.4
4 221 -216.65 -475.46
5 221 719.26 -559.32
6 221 12.92 151.52
7 221 -21.67 222.04
9 221 41.96 200.91
12 221 37.63 204.39
13 221 428.28 -131.82
15 221 63.57 281.18
0 222 91.83 -1.65002
1 222 246.88 0.789978
2 222 249.56 51.06
3 222 154.13 -258.21
6 222 73.93 48.77
7 222 8.64002 128.39
10 222 13.23 148.31
12 222 89.76 100.6
15 222 89.46 147.5
0 223 511.57 373.42
1 223 869.89 249.07
2 223 300.67 265.35
3 223 159.53 -60.69
6 223 208.76 510.62
7 223 301.91 517.32
8 223 313.56 197.13
9 223 112.82 316.26
11 223 621.91 -353.53
13 223 669.66 109.28
0 224 -4.22998 99.57
1 224 191.42 126.08
3 224 -6.01001 -212.95
4 224 -205.37 -406.7
6 224 -92.48 121.57
7 224 -110.6 208.46
12 224 -68.31 176.95
13 224 348.72 -139.78
15 224 -52.91 272.21
0 225 578.47 103.69
1 225 839.32 -54.26
2 225 489.06 71.92
3 225 354.37 -240.1
6 225 400.9 242.71
7 225 415.95 275.68
8 225 459.75 31.13
9 225 280.35 158.38
10 225 569.67 323.41
12 225 486.55 252.59
15 225 765.13 360.06
0 226 204.63 485.38
1 226 591.59 442.51
2 226 -106.38 246.68
3 226 -244.55 -86.68
4 226 -7.58002 -489.42
5 226 607.66 -160.9
6 226 -253.33 545.69
7 226 -28.26 573.45
8 226 -6.83002 190.26
9 226 -240.99 284.56
11 226 332.74 -268.21
12 226 -86.58 521.78
14 226 511.92 -239.76
0 227 92.65 515.18
1 227 478.86 501.88
3 227 -340 -52.63
5 227 498.2 -129.17
6 227 -376.85 563.45
9 227 -326.96 310.94
13 227 262.67 187.59
14 227 402.56 -216.86
0 228 -89.66 468.14
1 228 276.18 499.53
2 228 -373.82 222.36
6 228 -575.73 461.07
7 228 -311.18 525.7
8 228 -227.42 166.83
11 228 67.8 -293.47
0 229 591.29 139.92
1 229 864.39 -19.82
2 229 493.73 115.47
3 229 357.84 -198.01
7 229 423.85 313.16
8 229 464.09 66.48
9 229 283.12 195.42
10 229 581.84 367.13
13 229 796.54 -75.71
15 229 778.88 412.84
0 230 422.37 577.46
1 230 871.07 487.09
5 230 823.46 -55.42
6 230 -44.67 701.82
14 230 718.43 -135.59
0 231 471.26 394.27
1 231 833.75 281.62
2 231 249.53 269.02
3 231 109.36 -58.81
7 231 258.54 530.67
8 231 272.84 201.42
9 231 68.66 317.41
11 231 581.02 -336.67
12 231 264.36 511.01
13 231 627.76 121.9
14 231 861.33 -311.98
0 232 358.37 574.34
1 232 792.61 498.75
2 232 13.1 342.9
3 232 -132.38 8.53003
5 232 758.59 -61.53
6 232 -109.89 685.91
9 232 -143.44 372.65
11 232 463.6 -182.77
13 232 470.15 255.05
14 232 656.37 -142.8
0 233 -34.73 100.7
1 233 164.67 135.28
2 233 44.16 89.64
3 233 -46.14 -227.81
4 233 -202.34 -382.32
5 233 569.26 -559.59
6 233 -136.67 110.68
7 233 -143.73 203.42
8 233 71.55 30.77
10 233 -144.5 254.61
12 233 -109.01 165.38
13 233 317.92 -142.34
15 233 -93.7 269.6
0 234 244.6 19.34
1 234 409.89 -25.51
2 234 373.16 86.84
3 234 266.44 -222.66
7 234 151.75 170.55
10 234 187.85 188.5
13 234 579.68 -186.69
15 234 296.75 197.05
0 235 -9.32001 1.19
1 235 154.04 31.41
4 235 -270.11 -404.41
6 235 -49.63 13.28
8 235 138.58 -33.1
10 235 -102.58 140.11
12 235 -34.45 67.8
13 235 363.29 -222.82
15 235 -45.77 136.3
0 236 -26.04 32.87
1 236 148.89 67.65
2 236 95.25 39.62
3 236 6.88 -273.29
4 236 -247.04 -391.28
6 236 -86.99 42.53
7 236 -119.46 139.58
10 236 -127.23 176.26
12 236 -69.31 98.41
13 236 341.06 -197.16
15 236 -73.8 178.24
0 237 109.5 5.71997
1 237 266.61 2.89002
2 237 264.36 62.4
3 237 167.6 -247.31
6 237 90.56 62.1
7 237 25.02 138.72
8 237 247.36 2.61999
10 237 33.06 158.93
12 237 107.93 113.56
13 237 471.55 -206.66
15 237 112.43 159.96
0 238 362.2 514.09
1 238 777.53 432.96
3 238 -119.82 -54.16
5 238 765.71 -125.39
6 238 -93.42 610.95
9 238 -131.35 316.11
11 238 474.56 -234.16
13 238 477.06 204.47
14 238 666.07 -204.3
0 239 -193.76 508
1 239 179.98 564.72
2 239 -476.4 269.92
3 239 -602.96 -59.14
7 239 -420.1 556.73
0 240 -6.41998 474.93
1 240 364.3 485.32
2 240 -295.37 231.19
5 240 397.21 -176.23
6 240 -481.45 487.16
7 240 -229.9 541.47
8 240 -163.31 175.42
9 240 -401.32 264.69
11 240 142.67 -285.66
12 240 -306.45 477.93
0 241 -89.25 474.36
1 241 278.08 505.45
2 241 -373.48 229.01
5 241 315.87 -177.84
6 241 -575.83 468.81
7 241 -311.31 531.94
8 241 -227.59 172.18
11 241 68.06 -288.18
12 241 -397.13 464.88
13 241 119.98 143.22
14 241 227.21 -265.1
0 242 -30.67 561.64
1 242 360.4 579.72
5 242 376.87 -86.44
6 242 -525.2 596.26
8 242 -187.31 252.48
11 242 117.38 -212.36
12 242 -348.11 576.7
0 243 -22.81 567.64
1 243 370.38 583.99
2 243 -317.18 336.71
5 243 384.75 -79.57
0 244 210.16 552.69
1 244 616.94 511.61
2 244 -108.67 319.62
3 244 -247.36 -14.28
4 244 33.36 -497.54
5 244 611.59 -88.93
6 244 -260.03 630.92
9 244 -245.94 348.4
11 244 332.19 -209.92
12 244 -92.63 598.2
14 244 514.22 -172.91
0 245 52.55 543.48
1 245 443.88 541.62
8 245 -123.38 238.84
9 245 -363.14 335.78
11 245 191.63 -225.06
14 245 363.96 -189.09
0 246 -107.44 532.33
1 246 273.79 568.21
2 246 -394.45 297.51
12 246 -427.2 532.72
0 247 283.26 563.06
1 247 702.77 504.65
2 247 -47.42 330.61
3 247 -190.18 -3.72998
5 247 684.04 -75.86
6 247 -185.23 657.77
9 247 -195.12 360
11 247 397.07 -196.83
12 247 -18.96 618.33
14 247 584.34 -158.52
0 248 -105.01 527.19
1 248 275.08 562.65
2 248 -391.95 291.47
4 248 37.36 -300.34
5 248 303.39 -122.04
8 248 -243.02 220.82
11 248 53.12 -243.16
12 248 -423.93 526.44
0 249 -266.5 454.47
1 249 94.77 529.07
4 249 8 -202.89
5 249 140.86 -198.54
7 249 -486.46 492.28
11 249 -88.52 -307.31
12 249 -593.25 415.78
0 250 59.81 -162.8
